;Latitude;Longitude;cluster
17608;56.23289;43.397293;93
17609;53.340054;19.430494;-1
17610;52.202;9.876;-1
17611;48.154;11.536;12
17612;52.132;5.422;26
17613;51.715;8.752;41
17614;53.303783;6.605644;38
17615;41.12;16.874;-1
17616;51.292812;7.3052516;-1
17617;49.108;8.28;2
17618;49.904;14.39;-1
17619;47.148;18.954;68
17620;42.676186;23.567015;-1
17621;49.892;7.936;-1
17622;44.014;20.918;77
17623;52.614;6.976;39
17624;50.878;8.05;-1
17625;53.552;9.908;48
17626;48.296;8.874;-1
17627;53.094;10.016;-1
17628;51.504;7.416;-1
17629;47.74809;40.086437;-1
17630;42.708;23.286;-1
17631;52.194;9.894;-1
17632;52.352;5.006;-1
17633;49.228;10.546;44
17634;52.344;14.518;-1
17635;44.694;37.79;-1
17636;50.08;8.226;6
17637;53.612;-2.416;86
17638;55.35;36.906;93
17639;53.642;9.956;-1
17640;52.132;5.418;26
17641;51.734;7.288;-1
17642;52.242;20.98;72
17643;41.08705;21.006777;-1
17644;41.08846;21.01296;-1
17645;51.743;7.176;-1
17646;47.488;19.268;68
17647;47.446;21.636;-1
17648;50.678;12.28;-1
17649;52.122;9.952;-1
17650;47.816;13.072;-1
17651;42.01369;21.459843;82
17652;51.95;7.608;-1
17653;49.717907;11.901015;-1
17654;51.256;9.41;45
17655;52.22;5.172;-1
17656;49.072;17.462;-1
17657;50.546;7.12;-1
17658;48.024;11.09;12
17659;46.52868;7.6737604;-1
17660;42.438;25.631;-1
17661;52.478;10.1;-1
17662;50.958;4.288;-1
17663;51.1;17.068;73
17664;51.438;5.47;-1
17665;50.914;6.758;-1
17666;51.544;7.677;-1
17667;50.124;8.766;5
17668;56.096;12.664;-1
17669;52.56;13.502;-1
17670;51.032;13.742;55
17671;52.319;9.928;42
17672;45.656;11.74;65
17673;51.062;3.728;36
17674;47.608;19.366;68
17675;48.77;-1.564;88
17676;52.368;9.966;-1
17677;52.67;13.544;-1
17678;52.118;5.408;26
17679;51.442;10.564;-1
17680;48.84;9.198;0
17681;53.334;6.512;38
17682;48.676;9.68;-1
17683;51.216;6.778;17
17684;59.082;37.928;93
17685;42.664;21.152;82
17686;50.859528;5.1116867;32
17687;43.654;3.884;-1
17688;48.842;8.925;-1
17689;52.134;5.438;26
17690;48.455;9.388;-1
17691;48.46947;7.960897;-1
17692;52.498;5.52;-1
17693;42.072;21.504;82
17694;42.05;21.516;82
17695;60.45;23.238;-1
17696;44.9;-0.764;89
17697;51.69033;5.213816;-1
17698;48.81;9.204;0
17699;48.836;9.172;0
17700;45.36704;9.693209;61
17701;53.014;8.886;50
17702;48.616;9.54;-1
17703;52.206;21.018;72
17704;47.574;8.58;9
17705;45.328;9.598;61
17706;51.902;-8.462;-1
17707;48.306;14.29;56
17708;47.51271;8.594621;9
17709;47.557007;8.32182;9
17710;43.516;1.498;89
17711;52.622;9.23;-1
17712;48.546;9.896;7
17713;53.56;9.95;48
17714;43.522;1.348;89
17715;51.222;7.01;-1
17716;49.57;10.986;44
17717;47.516;18.828;68
17718;49.501;7.773;-1
17719;45.38094;9.674621;61
17720;52.530743;13.630299;-1
17721;47.066;15.45;59
17722;50.964;6.948;16
17723;52.372;13.61;-1
17724;52.969273;5.9144855;-1
17725;53.712;9.68;-1
17726;48.8;9.388;-1
17727;48.099762;11.771436;12
17728;51.864;-2.246;87
17729;52.674;13.574;-1
17730;45.362404;9.695373;61
17731;55.822;37.33;93
17732;52.136;5.424;26
17733;52.542;13.414;-1
17734;45.166;5.736;67
17735;52.138;5.44;26
17736;51.552;9.874;45
17737;48.172;17.07;60
17738;55.82;37.49;93
17739;51.114;6.542;-1
17740;51.34;3.24;37
17741;44.618;33.604;-1
17742;44.686;37.628;-1
17743;50.028;9.258;-1
17744;48.6868;8.997248;1
17745;42.142;24.766;80
17746;45.544;10.218;-1
17747;51.518;6.918;19
17748;53.132;8.23;51
17749;53.606;9.872;-1
17750;42.684;23.36;79
17751;50.182;9.144;-1
17752;47.668;19.326;68
17753;51.476;5.704;-1
17754;50.87;5.524;32
17755;52.21;10.007;-1
17756;52.116;5.286;27
17757;43.864;21.41;77
17758;51.4495;6.614;18
17759;42.678;23.294;78
17760;42.632;23.44;-1
17761;48.798;11.77;-1
17762;48.561;8.775;-1
17763;52.602;13.434;-1
17764;52.11693;4.444151;31
17765;50.942;13.748;55
17766;47.648;19.03;68
17767;47.074;15.404;59
17768;48.036;15.78;60
17769;44.392536;28.662687;-1
17770;52.614;13.5;-1
17771;48.876;9.086;-1
17772;51.478;7.403;-1
17773;52.122;5.422;26
17774;53.564;9.942;48
17775;52.058235;4.346243;31
17776;45.656;25.586;-1
17777;50.18;9.116;-1
17778;52.42;10.538;43
17779;52.402;6.608;-1
17780;49.752;6.094;-1
17781;44.637993;11.187902;63
17782;52.618;13.488;-1
17783;51.782;8.824;41
17784;49.414;11.01;44
17785;50.096;8.448;5
17786;53.608;9.958;48
17787;51.914;7.526;-1
17788;51.758;5.784;-1
17789;60.623146;15.605188;91
17790;51.459;7.191;20
17791;49.9237;19.818378;70
17792;51.76;19.528;71
17793;52.080105;4.3988066;31
17794;51.906;8.404;41
17795;49.047;8.38;2
17796;49.7148;16.264631;-1
17797;47.838;16.49;60
17798;51.61;7.558;-1
17799;45.524;10.24;-1
17800;46.982;15.248;59
17801;47.834293;19.04181;68
17802;47.535187;8.280603;9
17803;48.206;16.402;60
17804;46.088;18.268;68
17805;52.494;5.502;-1
17806;51.982;-8.514;-1
17807;40.2;44.582;-1
17808;60.01145;30.267223;93
17809;42.66;23.366;-1
17810;42.702;23.312;79
17811;51.494;11.964;53
17812;51.658;5.658;-1
17813;51.02;13.77;55
17814;51.077362;-1.7903196;87
17815;51.596;5.678;-1
17816;52.584;13.366;-1
17817;43.208;27.904;81
17818;50.541237;30.167147;92
17819;52.526;13.408;-1
17820;48.2;16.332;60
17821;45.624;11.76;65
17822;59.928;10.878;-1
17823;47.69;8.898;-1
17824;51.055847;17.30188;-1
17825;51.334;4.362;35
17826;40.547123;21.754423;-1
17827;51.279;4.443;35
17828;44.534;18.678;-1
17829;56.482;9.154;-1
17830;51.277;4.417;35
17831;53.746;9.97;-1
17832;51.002796;7.5929055;-1
17833;51.274;4.434;35
17834;48.172;8.058;10
17835;51.262;6.336;-1
17836;50.902;4.204;-1
17837;47.856;10.956;-1
17838;50.838;4.226;-1
17839;50.74287;10.862904;-1
17840;50.766;4.474;-1
17841;52.559273;13.411538;-1
17842;49.466;11.086;44
17843;52.238;10.68;43
17844;48.01;7.852;10
17845;51.56208;5.678898;-1
17846;50.846;4.136;-1
17847;60.008;30.404;93
17848;47.576;19.27;68
17849;50.65248;10.675602;-1
17850;50.292;6.666;-1
17851;44.768;9.6;-1
17852;50.926;4.364;-1
17853;43.434;28.338;81
17854;54.302;10.064;49
17855;50.867;4.254;-1
17856;48.845608;12.978462;-1
17857;40.182;44.498;-1
17858;51.162;13.574;55
17859;50.908;4.35;-1
17860;44.764;37.688;-1
17861;52.220993;5.1421247;-1
17862;50.94;4.324;-1
17863;45.524;10.194;-1
17864;51.53;5.05;-1
17865;48.15988;21.152351;-1
17866;46.54009;24.579075;-1
17867;46.764652;25.01146;-1
17868;51.42;7.032;19
17869;50.834;4.718;33
17870;52.228176;5.1771655;-1
17871;52.421;13.754;-1
17872;44.538;18.532;-1
17873;52.168;9.866;-1
17874;51.382;7.074;19
17875;49.510128;10.981893;44
17876;49.53883;18.301924;-1
17877;50.934;11.59;-1
17878;42.67;23.258;-1
17879;49.508;7.771;-1
17880;52.477;13.523;-1
17881;54.37812;10.20271;49
17882;55.154;14.722;-1
17883;59.322;13.486;83
17884;51.63;7.254;-1
17885;49.466;11.002;44
17886;52.47263;13.342979;57
17887;53.286;8.534;50
17888;53.064;8.926;50
17889;44.758;37.686;-1
17890;52.486;13.386;57
17891;39.386;-3.21;-1
17892;53.2;6.08;-1
17893;47.592;17.64;-1
17894;45.590786;5.2848463;67
17895;50.084;8.576;5
17896;52.192;9.886;-1
17897;49.444;8.522;3
17898;51.754;-0.332;85
17899;49.32;8.446;3
17900;50.87319;13.6245575;55
17901;51.554;10.055;45
17902;42.122;24.732;80
17903;54.1612;10.910756;-1
17904;51.05;3.716;36
17905;47.468;19.306;68
17906;51.756294;14.327935;-1
17907;44.384;0.512;89
17908;42.652;23.314;-1
17909;55.586403;38.205055;93
17910;48.66829;9.00814;1
17911;52.198;9.92;-1
17912;45.36331;9.690453;61
17913;49.984;8.404;-1
17914;45.166023;9.758681;61
17915;47.718;9.064;8
17916;48.852;8.987;-1
17917;43.77;4.008;-1
17918;48.212135;17.156427;60
17919;49.375458;8.702324;3
17920;49.792;9.946;14
17921;49.26;8.636;-1
17922;50.436;7.826;-1
17923;52.232;21.038;72
17924;52.52029;20.687534;72
17925;48.514;14.5;56
17926;49.863;8.639;4
17927;44.818;20.478;77
17928;53.009296;8.949799;50
17929;50.88;5.502;32
17930;51.408;7.132;20
17931;49.998;10.246;14
17932;47.652;-2.73;88
17933;51.832;8.296;41
17934;52.476;13.334;57
17935;52.465;13.324;57
17936;40.521217;21.686106;-1
17937;52.528;13.316;57
17938;48.68;8.89;-1
17939;50.223557;14.344896;-1
17940;48.918;9.124;-1
17941;53.586;9.692;-1
17942;44.452;18.652;-1
17943;55.652;37.71;93
17944;45.35982;9.681828;61
17945;48.464;14.27;56
17946;47.505417;-2.6230576;88
17947;42.672;23.256;-1
17948;51.508;7.018;19
17949;53.574;10.054;47
17950;45.43562;10.949663;64
17951;52.042202;4.760454;30
17952;51.28;12.584;53
17953;53.17;18.16;75
17954;48.578;13.458;-1
17955;50.846;3.224;37
17956;52.034;4.644;30
17957;52.506;5.492;-1
17958;51.542;7.314;-1
17959;45.170574;9.7579565;61
17960;45.508;12.232;65
17961;52.406;13.23;-1
17962;48.0;10.584;-1
17963;51.442;7.016;19
17964;52.184;13.422;-1
17965;52.038;8.524;41
17966;50.056;14.398;-1
17967;53.258137;6.515904;38
17968;50.93;5.334;32
17969;57.601654;12.100873;83
17970;48.854;9.158;-1
17971;45.16391;9.766937;61
17972;59.376;18.01;91
17973;50.744;7.114;15
17974;51.428;6.796;18
17975;49.0289;8.453721;2
17976;49.908;8.126;6
17977;50.074;10.224;14
17978;42.669117;23.283884;78
17979;48.116;11.58;12
17980;50.81257;8.761551;-1
17981;53.173832;7.0968623;-1
17982;46.92651;7.735075;-1
17983;52.55;13.164;-1
17984;52.508858;5.4607577;-1
17985;52.561615;5.6415186;-1
17986;52.54048;5.504367;-1
17987;52.391823;5.268074;-1
17988;52.491405;5.4572544;-1
17989;52.464;13.428;-1
17990;52.517307;5.512281;-1
17991;49.994;8.41;-1
17992;49.436;8.49;3
17993;52.35929;5.1986504;-1
17994;52.514416;5.7261734;-1
17995;50.836;10.948;-1
17996;49.42;11.04;44
17997;52.412;13.554;-1
17998;48.796;8.44;2
17999;48.59;9.354;-1
18000;51.388;6.196;-1
18001;49.5;10.416;14
18002;50.81156;8.774806;-1
18003;51.018;4.2;-1
18004;48.358;10.854;11
18005;50.824303;3.2859046;37
18006;53.922;10.728;-1
18007;50.618;7.346;-1
18008;48.19;11.367;12
18009;53.566;10.042;47
18010;51.6;7.31;-1
18011;45.16922;9.758526;61
18012;50.74243;7.0935946;15
18013;48.122;11.576;12
18014;53.41;6.71;-1
18015;54.3;10.18;49
18016;51.102;6.514;-1
18017;49.5;10.418;14
18018;43.61;1.45;89
18019;47.526;18.986;68
18020;43.616;1.434;89
18021;54.918133;39.253433;93
18022;52.312;9.116;41
18023;52.587265;13.404775;-1
18024;55.714;37.794;93
18025;49.357666;11.058678;44
18026;51.482;-0.58;85
18027;47.662;-2.75;88
18028;42.684;23.35;79
18029;41.158;-8.68;-1
18030;48.28964;18.036287;-1
18031;59.528;17.886;91
18032;48.778;9.206;0
18033;42.665;23.283;78
18034;50.96;6.888;16
18035;52.514;5.708;-1
18036;52.352;4.808;29
18037;44.066;2.982;89
18038;53.65;9.916;-1
18039;45.165134;9.758198;61
18040;51.1;13.998;55
18041;50.15;8.568;5
18042;53.149;8.205;51
18043;47.051;15.461;59
18044;52.49;5.448;-1
18045;51.026;13.792;55
18046;52.89;6.04;-1
18047;49.519;11.064;44
18048;49.468;10.992;44
18049;48.196;16.299;60
18050;51.848;5.768;24
18051;48.106;11.544;12
18052;51.496;7.606;-1
18053;53.01;6.508;38
18054;48.458;7.93;10
18055;50.81363;3.287393;37
18056;49.372;8.166;-1
18057;52.166;4.498;31
18058;52.18352;4.507226;31
18059;50.918;7.092;-1
18060;48.414;11.478;12
18061;51.552;6.21;-1
18062;48.832;12.472;13
18063;47.075;15.425;59
18064;52.484;4.766;29
18065;42.00824;21.336777;82
18066;42.03096;21.349401;82
18067;51.744;8.854;41
18068;43.514;1.5;89
18069;49.553;8.675;3
18070;50.972;7.009;16
18071;43.506;1.5;89
18072;51.436;6.544;-1
18073;43.514;1.512;89
18074;50.698;7.164;15
18075;52.39885;13.060969;-1
18076;49.246;9.1;-1
18077;50.72128;6.011256;21
18078;48.114;11.442;12
18079;50.62542;13.105274;54
18080;43.488;1.472;89
18081;53.134;8.196;51
18082;47.674;-2.05;88
18083;49.484;11.242;44
18084;48.90855;1.7322377;66
18085;39.56979;2.637109;-1
18086;42.00795;21.364452;82
18087;55.476;14.282;-1
18088;51.524925;3.9005542;-1
18089;48.0075;7.866;10
18090;50.65;6.888;-1
18091;48.737427;9.319512;-1
18092;59.364;18.018;91
18093;49.842052;18.290298;-1
18094;49.83;9.922;14
18095;52.492287;4.644591;-1
18096;51.499226;0.00575334;85
18097;52.1575;17.161158;74
18098;51.069;13.739;55
18099;53.514;9.988;48
18100;50.806;8.774;-1
18101;52.246;4.82;29
18102;48.348;10.98;11
18103;47.484;19.064;68
18104;48.855;10.506;-1
18105;50.146;8.174;6
18106;52.452;13.625;-1
18107;46.611366;13.5387535;-1
18108;53.144;7.57;-1
18109;49.908;18.356;69
18110;51.44906;7.3454895;20
18111;52.216;13.448;-1
18112;52.178;4.512;31
18113;52.18;4.512;31
18114;49.892;18.914;69
18115;52.496;13.338;57
18116;42.63;23.38;-1
18117;54.305035;10.124928;49
18118;52.422;13.754;-1
18119;53.515152;8.591832;-1
18120;50.626;12.922;54
18121;50.524;8.676;-1
18122;52.388;4.928;29
18123;52.984;9.85;-1
18124;50.998;7.098;-1
18125;48.794;9.264;0
18126;42.712536;23.419237;-1
18127;51.556564;4.639654;-1
18128;51.522;7.266;20
18129;51.9858;5.759143;24
18130;50.936;6.764;-1
18131;51.78829;11.147553;-1
18132;50.48;12.11;-1
18133;50.648;7.312;-1
18134;44.446568;20.61175;77
18135;38.734;-9.138;-1
18136;51.978;5.33;-1
18137;48.038;14.346;56
18138;48.714;9.584;-1
18139;45.478;9.168;61
18140;45.149803;10.011258;-1
18141;51.196095;3.8229606;36
18142;48.572;7.838;10
18143;51.44;5.418;22
18144;52.742;11.42;-1
18145;48.73581;9.33956;-1
18146;52.352;10.912;43
18147;48.394;10.84;11
18148;45.166866;9.758328;61
18149;53.224;6.554;38
18150;45.138;9.816;61
18151;54.802;9.456;-1
18152;51.528;4.442;-1
18153;51.854;6.622;-1
18154;52.48604;5.453485;-1
18155;48.8;9.216;0
18156;49.502316;17.703968;-1
18157;53.34;-6.308;-1
18158;56.07;12.698;-1
18159;51.48365;7.1104317;19
18160;51.992;8.648;41
18161;52.01;8.611;41
18162;47.466;19.024;68
18163;47.442245;18.898458;68
18164;47.382;8.168;9
18165;47.44517;18.905535;68
18166;47.434887;18.916124;68
18167;47.43567;18.913275;68
18168;47.44301;18.898287;68
18169;48.908;2.272;66
18170;47.429367;18.912985;68
18171;47.4395;18.916782;68
18172;47.22;8.688;9
18173;47.43;18.92;68
18174;47.441067;18.915302;68
18175;53.22223;6.582206;38
18176;51.07;13.754;55
18177;46.10478;12.869365;-1
18178;46.183136;12.757669;-1
18179;51.04085;3.7347696;36
18180;51.842;8.276;41
18181;54.320072;9.663243;-1
18182;52.294;6.76;-1
18183;49.686;8.676;-1
18184;48.773;9.174;0
18185;47.738;7.998;10
18186;52.194;9.9;-1
18187;42.828;23.382;-1
18188;50.496;15.798;-1
18189;50.718;7.072;15
18190;47.42;9.31;8
18191;48.178;11.602;12
18192;51.766;6.846;-1
18193;50.864;12.766;54
18194;47.782;10.618;-1
18195;42.296097;9.17804;-1
18196;48.39543;11.762594;12
18197;49.826;6.004;-1
18198;48.87;11.074;44
18199;51.553715;5.487318;23
18200;50.393818;12.328354;-1
18201;51.05624;6.8184786;-1
18202;48.138;11.6395;12
18203;48.168;12.818;-1
18204;51.502;10.722;-1
18205;46.112;12.902;-1
18206;53.254;6.456;38
18207;53.086;5.834;40
18208;51.56;14.368;-1
18209;52.114;11.616;-1
18210;42.522;24.8;80
18211;51.486206;7.053045;19
18212;51.444;10.56;-1
18213;51.254574;5.7316794;-1
18214;65.012;25.464;-1
18215;57.654;11.88;83
18216;52.118;5.406;26
18217;51.48;7.006;19
18218;41.974;21.456;82
18219;51.43;7.254;20
18220;52.114;5.424;26
18221;51.329;6.826;17
18222;49.45;11.052;44
18223;47.076;15.43;59
18224;48.186;11.554;12
18225;57.346;12.15;83
18226;48.272;11.18;11
18227;42.004;21.364;82
18228;51.208;10.468;-1
18229;59.374;18.01;91
18230;59.282;18.344;91
18231;52.384;4.882;29
18232;65.87;13.21;-1
18233;52.2085;5.9962287;28
18234;52.21067;5.9599705;28
18235;51.056;16.88;73
18236;52.223614;5.970809;28
18237;52.216084;6.004345;28
18238;52.212498;5.9620914;28
18239;52.218952;5.9614697;28
18240;52.212097;5.964028;28
18241;59.926;10.75;-1
18242;52.19697;5.994762;28
18243;52.193672;5.963803;28
18244;52.222816;5.973105;28
18245;52.210293;5.9680686;28
18246;47.877;7.655;10
18247;59.42;17.842;91
18248;52.376;9.738;42
18249;51.444;3.582;-1
18250;59.37;18.016;91
18251;50.07986;8.93306;-1
18252;59.306;18.024;91
18253;53.232;6.556;38
18254;49.479332;7.78126;-1
18255;63.772;20.228;-1
18256;49.5;11.4;44
18257;56.33956;9.246039;-1
18258;59.302;18.204;91
18259;50.88;4.35;-1
18260;52.68;13.606;-1
18261;48.791;8.964;-1
18262;45.194;9.142;61
18263;49.91;12.53;-1
18264;42.001064;21.37394;82
18265;41.994896;21.426037;82
18266;48.9989;9.29107;-1
18267;47.989;7.842;10
18268;51.325844;5.7967954;-1
18269;50.858;6.586;-1
18270;42.000046;21.465218;82
18271;42.000877;21.462784;82
18272;42.0;21.464;82
18273;41.978;21.464;82
18274;41.970432;21.479685;82
18275;47.364;8.464;9
18276;42.008;21.356;82
18277;51.922;4.488;31
18278;53.33;-1.18;86
18279;50.946;6.628;-1
18280;50.656;7.216;15
18281;50.004;14.356;-1
18282;43.270138;27.938389;81
18283;49.376;11.08;44
18284;49.58986;17.272324;-1
18285;48.41;9.934;7
18286;52.546;13.418;-1
18287;47.26;11.422;-1
18288;55.762;37.78;93
18289;48.924;12.204;13
18290;51.786;4.662;-1
18291;48.856;9.088;-1
18292;48.863354;9.190431;-1
18293;52.852;6.176;-1
18294;46.241093;5.974187;67
18295;48.146;11.74;12
18296;62.834;27.606;-1
18297;48.18502;16.05969;60
18298;53.596;9.96;48
18299;52.108517;10.592309;43
18300;51.0;-3.112;87
18301;47.483;19.123;68
18302;44.816;20.484;77
18303;55.696;37.96;93
18304;50.886127;4.7002954;33
18305;52.158;9.968;-1
18306;50.376;8.742;-1
18307;54.074;9.994;-1
18308;46.247047;18.144388;68
18309;52.425;13.538;-1
18310;49.046;8.38;2
18311;43.623333;1.439091;89
18312;40.088;18.346;-1
18313;45.768;4.884;67
18314;52.38893;13.094062;-1
18315;52.38896;13.094062;-1
18316;48.764;9.166;0
18317;50.765865;3.3029757;37
18318;53.7;19.958;-1
18319;49.418;11.064;44
18320;47.136;15.42;59
18321;51.622;7.54;-1
18322;51.772;5.852;24
18323;41.92068;21.468597;82
18324;47.526;8.538;9
18325;50.792;0.252;84
18326;51.382;6.702;18
18327;50.813625;3.1906536;37
18328;48.892;9.544;-1
18329;49.004;12.066;13
18330;40.195457;44.46963;-1
18331;53.346;10.248;46
18332;53.600544;10.000478;47
18333;52.744;4.9;-1
18334;53.668;9.578;-1
18335;52.073685;4.740611;30
18336;44.842;37.556;-1
18337;48.902;9.41;-1
18338;48.170235;11.826053;12
18339;51.614376;5.539888;-1
18340;50.83359;3.2351978;37
18341;41.728;13.012;-1
18342;50.793755;3.2617047;37
18343;50.84006;3.2714226;37
18344;50.328;8.72;-1
18345;40.13588;44.52437;-1
18346;51.1;13.678;55
18347;50.06182;14.451037;-1
18348;53.546;9.91;48
18349;52.546;13.57;-1
18350;52.273052;4.6230793;-1
18351;48.32;10.898;11
18352;50.832;4.864;-1
18353;42.678;23.372;-1
18354;56.646225;12.927011;83
18355;49.204;10.652;44
18356;44.838;37.674;-1
18357;47.814;13.032;-1
18358;40.104;18.336;-1
18359;51.574;6.501;-1
18360;50.84028;3.2641132;37
18361;50.894;5.462;32
18362;50.741077;3.332261;37
18363;44.74;37.77;-1
18364;52.13;5.584;25
18365;55.73774;13.17709;83
18366;52.13;5.582;25
18367;50.782375;3.2699401;37
18368;50.706;4.992;-1
18369;48.364;8.961;-1
18370;50.854;4.354;34
18371;50.869;4.317;-1
18372;50.81457;3.2614186;37
18373;51.47251;-2.599122;87
18374;43.674;6.976;-1
18375;49.46;11.004;44
18376;51.784;4.66;-1
18377;48.134;11.63;12
18378;50.805553;3.239151;37
18379;40.206;44.498;-1
18380;48.87;12.542;-1
18381;52.812992;6.6627145;-1
18382;52.812912;6.662838;-1
18383;44.736942;37.780224;-1
18384;50.834;4.29;-1
18385;54.273483;18.588518;76
18386;39.56578;2.628272;-1
18387;54.208;19.128;76
18388;50.716;4.516;-1
18389;43.592;1.458;89
18390;43.768;2.23;89
18391;52.08551;6.3697486;-1
18392;51.11;4.706;-1
18393;50.846;4.382;34
18394;50.852;4.314;-1
18395;52.914;-0.982;86
18396;48.768;11.528;-1
18397;49.373493;8.701925;3
18398;49.924;22.08;-1
18399;49.132;8.92;-1
18400;47.102;15.428;59
18401;50.864;4.322;-1
18402;46.294;18.206;68
18403;46.30192;18.50087;68
18404;45.499516;13.593409;-1
18405;42.642;23.332;-1
18406;47.664528;18.799503;68
18407;50.82;16.274;-1
18408;50.922;4.55;33
18409;46.754;17.714;68
18410;50.173607;8.730544;5
18411;51.692467;5.125012;-1
18412;51.136;4.572;35
18413;50.848;4.334;-1
18414;50.978;16.998;73
18415;50.074;8.488;5
18416;48.87684;15.13632;-1
18417;50.866;5.42;32
18418;51.698;4.886;-1
18419;50.802;4.336;-1
18420;53.15689;6.3794417;38
18421;50.872;4.386;34
18422;41.866;12.462;-1
18423;48.584;13.46;-1
18424;51.61666;5.5281663;-1
18425;42.977665;1.1212438;89
18426;50.848;4.334;-1
18427;50.869;4.387;34
18428;50.812;4.422;-1
18429;50.866;4.366;34
18430;50.8035;4.55;33
18431;51.005;3.715;36
18432;48.168;20.776;-1
18433;53.132;8.174;51
18434;51.43;6.67;18
18435;51.699036;5.218235;-1
18436;45.04913;39.01165;-1
18437;49.044;8.686;2
18438;51.29561;17.274368;-1
18439;50.952;6.952;16
18440;51.19303;5.7112226;-1
18441;50.948933;6.9560866;16
18442;51.688;5.132;-1
18443;50.94882;6.9550447;16
18444;58.502;8.624;-1
18445;50.948456;6.955423;16
18446;50.839;4.366;34
18447;51.844;10.79;-1
18448;48.781;9.223;0
18449;50.93;4.038;-1
18450;39.405655;-3.1327884;-1
18451;49.994;8.184;6
18452;50.813;4.334;-1
18453;40.794;43.836;-1
18454;45.16841;9.766409;61
18455;50.864;4.362;34
18456;53.262;10.424;46
18457;50.846;4.388;34
18458;51.038;7.052;-1
18459;50.844;4.49;-1
18460;50.676888;4.36204;-1
18461;49.194;12.104;13
18462;50.816;4.38;34
18463;51.289288;4.0705857;-1
18464;48.769;9.273;-1
18465;51.208;4.238;-1
18466;51.494;5.386;22
18467;51.194;4.098;-1
18468;50.866;5.42;32
18469;50.866;4.366;34
18470;55.74;13.276;83
18471;47.882;7.718;10
18472;52.584;13.392;-1
18473;52.5;13.482;58
18474;51.02816;-2.86914;87
18475;50.858;4.35;34
18476;43.328;6.668;-1
18477;48.760254;2.3213205;66
18478;45.026;38.952;-1
18479;55.6777;37.456318;93
18480;51.59072;6.9019313;-1
18481;50.8775;4.342;-1
18482;53.714;10.514;-1
18483;52.134;5.426;26
18484;53.084;6.696;38
18485;48.72;9.148;0
18486;50.134;14.376;-1
18487;50.948;6.956;16
18488;50.768505;3.399598;-1
18489;50.956;4.184;-1
18490;44.326;40.2;-1
18491;50.808;3.422;-1
18492;43.23473;27.890463;81
18493;50.87;4.722;33
18494;51.23896;8.656105;-1
18495;51.304;5.776;-1
18496;43.582;22.268;-1
18497;54.53;18.484;76
18498;49.562;11.144;44
18499;49.668;8.544;3
18500;51.17052;4.985371;-1
18501;51.1909;4.486791;35
18502;56.48;-2.84;90
18503;50.832;4.302;-1
18504;51.301792;5.773336;-1
18505;53.046;8.724;50
18506;52.134;5.436;26
18507;52.364;17.12;74
18508;47.054;15.844;59
18509;47.466;8.992;-1
18510;50.86526;3.398839;-1
18511;49.594;8.734;3
18512;48.962357;8.341175;2
18513;48.936;9.3;-1
18514;48.835;9.187;0
18515;45.594887;5.2785096;67
18516;51.506;11.876;53
18517;49.902;10.874;44
18518;51.52;7.506;-1
18519;48.506245;8.869275;-1
18520;50.95;11.108;-1
18521;40.292;17.998;-1
18522;52.354;9.756;42
18523;52.986843;6.0136495;-1
18524;51.30285;5.77084;-1
18525;50.865;4.668;33
18526;49.073105;19.31401;-1
18527;50.10166;14.448896;-1
18528;45.586;12.854;-1
18529;48.866;9.316;-1
18530;52.172;10.668;43
18531;52.336;21.182;72
18532;49.436;11.094;44
18533;49.9;8.594;4
18534;52.274025;10.46952;43
18535;40.084;32.908;-1
18536;51.078;13.74;55
18537;51.288765;5.755519;-1
18538;44.525;11.347;63
18539;51.362;7.49;-1
18540;52.234;5.186;-1
18541;52.078;11.65;-1
18542;51.902;6.374;-1
18543;42.665558;23.350134;-1
18544;51.446;6.8;18
18545;52.422;7.0645;-1
18546;49.3485;11.06;44
18547;52.294926;10.537613;43
18548;42.716;23.29;-1
18549;48.827;9.126;-1
18550;51.236;7.142;-1
18551;53.08;8.77;50
18552;50.85282;4.427383;-1
18553;51.08;3.758;36
18554;51.062;3.76;36
18555;51.06;3.744;36
18556;50.948;6.954;16
18557;50.948753;6.95468;16
18558;42.516;23.358;-1
18559;48.27;14.2;56
18560;51.272205;6.040919;-1
18561;50.85;4.385;34
18562;51.052;3.746;36
18563;49.084;13.694;56
18564;48.636;9.492;-1
18565;45.66;25.582;-1
18566;46.556;24.57;-1
18567;55.806;37.754;93
18568;51.129078;17.035662;73
18569;43.101074;24.800865;-1
18570;54.228;37.632;93
18571;51.684;7.862;-1
18572;51.504;7.122;20
18573;43.768963;2.229591;89
18574;51.188;3.172;37
18575;50.912;6.918;16
18576;50.911053;6.9177837;16
18577;52.534;13.436;58
18578;51.072655;13.743032;55
18579;52.184;5.944;28
18580;52.37799;13.091229;-1
18581;51.618;8.334;41
18582;52.014;5.43;26
18583;48.808;9.219;0
18584;53.574;10.04;47
18585;51.106;17.084;73
18586;48.722;9.35;-1
18587;43.318966;21.922346;-1
18588;49.264;7.286;-1
18589;50.06916;15.749381;-1
18590;51.528;6.748;18
18591;52.524;13.46;58
18592;50.772;7.73;-1
18593;48.988;12.04;13
18594;50.434;7.398;-1
18595;51.294796;5.745121;-1
18596;51.419;-2.591;87
18597;52.372;12.924;-1
18598;46.872;7.802;-1
18599;52.498;13.48;58
18600;49.748177;8.85704;-1
18601;47.076;15.494;59
