;cluster;Latitude;Longitude
16629;10;51.8901;5.420808
16630;0;48.724;9.104
16631;37;52.246;21.054
16632;-1;50.871;8.018
16633;28;51.057026;13.711072
16634;-1;51.486;6.332
16635;28;51.134083;13.540078
16636;29;52.438;13.24
16637;24;48.52;11.228
16638;37;51.282;22.494
16639;-1;50.316;8.114
16640;28;51.094;13.714
16641;17;50.991707;4.5001216
16642;-1;51.664;7.626
16643;-1;48.798;44.756
16644;-1;52.393116;4.905846
16645;-1;49.754;6.106
16646;-1;46.096;10.738
16647;45;48.873997;-1.4662027
16648;44;53.377945;-1.4987433
16649;-1;49.176;16.626
16650;-1;44.772;39.872
16651;0;48.788;9.216
16652;26;53.118;9.044
16653;-1;52.508;6.09
16654;-1;52.14769;6.196674
16655;28;51.018;13.742
16656;-1;48.796;44.74
16657;-1;48.77238;44.804203
16658;10;51.689243;5.1804056
16659;-1;50.138;14.332
16660;45;48.534;-3.036
16661;-1;42.627888;23.330793
16662;10;51.699177;5.224389
16663;-1;51.245445;4.4905033
16664;23;54.282;10.124
16665;33;47.45;19.124
16666;-1;45.63873;13.764393
16667;-1;51.344;6.55
16668;43;51.366;-0.222
16669;39;45.62;4.92
16670;23;53.686;10.03
16671;-1;46.136;8.83
16672;-1;51.482;7.408
16673;-1;51.54;7.364
16674;1;48.888;8.33
16675;-1;48.358;8.812
16676;8;51.358;6.746
16677;-1;53.68661;11.485179
16678;-1;44.616;2.032
16679;-1;44.708;37.644
16680;-1;50.024;14.492
16681;32;48.178444;16.384577
16682;33;47.536;19.074
16683;24;48.041;12.241
16684;31;47.048;15.407
16685;37;52.223927;21.029072
16686;-1;49.742;6.114
16687;-1;48.43219;10.394247
16688;12;52.14;5.602
16689;34;50.016;19.954
16690;29;52.49;13.378
16691;22;51.944;9.796
16692;22;51.984;9.838
16693;22;51.976;9.834
16694;33;47.54504;19.089815
16695;-1;48.78711;44.77236
16696;-1;48.916;8.99
16697;4;47.666;9.16
16698;10;51.67819;5.1394477
16699;40;42.674;23.354
16700;-1;48.576;13.46
16701;-1;59.976;30.316
16702;-1;51.308;8.62
16703;-1;51.458;7.556
16704;1;49.149776;8.208146
16705;-1;42.63;23.382
16706;-1;41.572;23.732
16707;41;42.142;24.732
16708;-1;43.304;24.344
16709;10;51.727028;5.2075195
16710;-1;41.992;23.088
16711;-1;42.68;23.26
16712;-1;44.018;10.144
16713;33;47.512;19.054
16714;-1;50.328;15.014
16715;45;48.506;-2.75
16716;-1;50.46;4.866
16717;-1;42.71;23.192
16718;46;41.586735;2.576321
16719;-1;42.678;23.31
16720;37;52.168;21.04
16721;28;51.05;13.78
16722;-1;50.148;14.334
16723;-1;42.664;23.256
16724;0;48.696;9.114
16725;-1;42.684;23.26
16726;33;47.542;19.09
16727;-1;44.062;2.986
16728;31;47.052;15.462
16729;-1;42.666;23.296
16730;-1;32.062;34.834
16731;-1;32.062;34.834
16732;33;46.22;19.878
16733;-1;44.738;37.804
16734;-1;50.77338;15.075383
16735;42;42.494;27.47
16736;-1;42.7;23.278
16737;33;47.54;19.088
16738;-1;48.187668;21.056463
16739;24;48.181244;11.5947
16740;22;52.276;10.56
16741;47;59.05;17.416
16742;23;53.8;9.988
16743;-1;48.762;44.822
16744;-1;50.796;8.987
16745;-1;49.955864;9.165069
16746;35;52.38328;16.84464
16747;-1;48.84;9.314
16748;6;47.654;7.896
16749;38;45.77155;21.235445
16750;35;51.213436;17.366093
16751;7;50.932;6.934
16752;-1;51.601208;4.719338
16753;-1;44.76;37.678
16754;-1;52.124;6.226
16755;-1;52.124;6.226
16756;29;52.328;13.07
16757;8;51.552;6.716
16758;10;51.427017;5.569162
16759;48;56.314;44.068
16760;-1;50.462;4.85
16761;-1;49.74827;8.857355
16762;23;53.474;9.894
16763;12;52.134;5.424
16764;-1;48.708;9.71
16765;0;48.87;9.082
16766;10;51.689274;5.1261444
16767;12;52.122;5.404
16768;-1;53.404;23.498
16769;21;52.006;8.424
16770;1;48.928;8.474
16771;10;51.698296;5.2004547
16772;-1;42.636;24.358
16773;37;52.164684;20.839844
16774;-1;50.984;11.044
16775;-1;53.06;9.342
16776;-1;52.44653;19.425283
16777;0;48.814;9.158
16778;-1;48.521023;9.048049
16779;25;49.462;11.054
16780;-1;48.718;8.964
16781;3;49.956;8.636
16782;-1;51.31;4.462
16783;-1;44.87;37.336
16784;22;52.516;10.528
16785;36;54.444973;18.43842
16786;-1;50.890163;6.010699
16787;-1;45.778;12.802
16788;10;51.472;5.268
16789;34;50.232;20.364
16790;45;48.092;-1.64
16791;15;51.034;5.262
16792;30;45.71;9.59
16793;-1;48.626;12.486
16794;-1;50.102;14.434
16795;28;50.994;13.65
16796;-1;48.508;9.206
16797;39;45.596725;5.2712355
16798;-1;42.66;23.268
16799;0;48.824;9.317
16800;-1;47.1636;27.596975
16801;-1;51.29;7.348
16802;-1;51.574;6.502
16803;6;48.128;8.32
16804;41;42.14;24.762
16805;32;48.214;16.378
16806;-1;51.178;4.138
16807;7;50.928;7.172
16808;33;47.562;18.92
16809;6;47.696;8.066
16810;-1;49.191116;16.60357
16811;-1;51.808;7.478
16812;38;44.5412;21.05477
16813;16;50.868;4.723
16814;-1;48.694;21.206
16815;23;53.25;10.403
16816;-1;39.768513;2.7218544
16817;-1;46.364;17.008
16818;48;55.672;37.628
16819;-1;41.09076;-8.118028
16820;-1;66.348;14.134
16821;43;51.698;-0.292
16822;43;51.698;-0.292
16823;0;48.778;9.16
16824;22;52.274;10.512
16825;35;51.205;17.393
16826;25;49.518;11.28
16827;43;51.698;-0.292
16828;-1;51.967346;5.6877823
16829;-1;49.978;8.294
16830;-1;53.174;18.16
16831;-1;48.572;13.46
16832;-1;44.66;37.758
16833;-1;50.73322;15.16822
16834;23;53.766;9.626
16835;-1;50.04204;8.238938
16836;22;52.251945;9.615614
16837;27;51.114;13.128
16838;33;47.807465;19.935354
16839;26;53.106;8.209
16840;29;52.45131;13.509945
16841;25;49.476;10.986
16842;-1;53.082;18.218
16843;24;48.34468;11.575496
16844;-1;50.436;8.672
16845;-1;52.362;6.588
16846;8;51.232834;6.7213173
16847;23;53.786;9.996
16848;37;51.106018;22.409437
16849;41;42.196;25.326
16850;-1;48.756516;44.797035
16851;-1;54.633;9.935
16852;2;49.323;8.698
16853;-1;51.362;7.37
16854;-1;46.884;17.41
16855;19;52.994;6.552
16856;-1;49.746;6.094
16857;38;44.7951;20.531614
16858;-1;50.433754;7.4093246
16859;23;53.582;9.942
16860;47;59.304;18.294
16861;29;52.416;13.566
16862;12;52.088;5.402
16863;-1;48.606;9.222
16864;10;51.703384;5.2140665
16865;10;51.417873;5.462262
16866;23;53.69;9.796
16867;33;48.774208;18.744064
16868;34;50.082;18.178
16869;-1;48.784378;44.75928
16870;-1;35.028;32.372
16871;21;52.372;9.048
16872;31;46.764;15.406
16873;-1;48.066;20.976
16874;-1;48.138;21.002
16875;-1;54.93724;20.179686
16876;33;47.786;19.138
16877;15;50.93;5.344
16878;-1;50.164;8.012
16879;2;49.5;8.654
16880;22;52.52;10.528
16881;10;51.613297;5.5512705
16882;-1;50.498;8.474
16883;-1;49.622;6.126
16884;24;48.178;11.508
16885;-1;49.758;6.12
16886;-1;48.358;2.122
16887;-1;48.790836;44.74106
16888;-1;42.662;23.28
16889;27;51.368;11.984
16890;33;47.602;19.002
16891;14;52.104;4.268
16892;-1;54.312;13.092
16893;19;53.2;6.08
16894;-1;42.65698;23.343454
16895;35;51.214;17.366
16896;32;48.086;16.282
16897;28;51.04;13.722
16898;44;53.3642;-1.20422
16899;-1;50.566;9.774
16900;18;50.962654;3.6366036
16901;33;46.084;18.762
16902;27;51.48;11.992
16903;-1;50.078;14.854
16904;34;49.79;18.972
16905;44;53.528;-2.268
16906;-1;52.544;4.662
16907;9;51.437912;7.0069995
16908;-1;52.854;11.156
16909;-1;51.616;7.318
16910;-1;51.254;15.592
16911;48;55.772;37.658
16912;2;49.476;8.484
16913;14;52.068;4.542
16914;-1;53.168;18.156
16915;35;52.521057;16.752045
16916;-1;48.814;9.425
16917;-1;50.858;7.232
16918;-1;50.61889;7.231997
16919;-1;46.752277;23.550154
16920;19;53.194;6.132
16921;-1;48.836;10.092
16922;-1;51.666;6.634
16923;-1;44.748;37.6
16924;-1;44.505062;11.369504
16925;3;49.882;8.666
16926;38;44.737415;20.979832
16927;38;43.864;20.136
16928;-1;51.752483;7.201506
16929;23;53.651;9.561
16930;48;55.908;37.88
16931;-1;49.996;8.238
16932;33;47.6;19.682
16933;28;50.24;14.302
16934;12;52.028553;5.5426884
16935;-1;53.144;18.134
16936;13;52.048;6.09
16937;26;53.128;8.182
16938;18;50.959747;3.5967324
16939;46;42.818;0.404
16940;-1;48.65;8.774
16941;-1;48.534;9.062
16942;45;48.454;-2.058
16943;-1;51.056;9.466
16944;23;53.23;10.39
16945;11;52.232033;5.201661
16946;45;48.578;-4.52
16947;-1;48.412;9.514
16948;12;52.124;5.48
16949;-1;50.798;6.064
16950;8;51.361;6.69
16951;-1;50.468;8.48
16952;-1;52.667095;4.704055
16953;-1;45.668713;13.103728
16954;-1;51.052;4.498
16955;14;52.333916;4.8066072
16956;10;51.697697;5.1381617
16957;10;51.437523;5.43118
16958;48;55.684;37.57
16959;-1;51.066;4.52
16960;4;47.714;9.414
16961;-1;51.956;5.582
16962;-1;49.446;6.854
16963;35;51.166;16.922
16964;40;42.690212;23.343271
16965;37;52.192554;20.880684
16966;34;50.33711;19.601044
16967;34;50.369896;19.51927
16968;0;48.778;9.156
16969;-1;57.692;11.958
16970;-1;42.712364;23.388557
16971;-1;43.154;25.658
16972;-1;44.714;37.756
16973;38;44.99;20.288
16974;-1;58.052;11.751
16975;-1;53.154;17.916
16976;-1;53.132;18.026
16977;-1;53.106;18.046
16978;28;51.13;13.658
16979;-1;57.702;11.984
16980;-1;53.288;14.666
16981;34;49.976;20.038
16982;35;51.308;16.916
16983;28;50.65207;13.166017
16984;39;45.588;5.186
16985;28;51.032;13.79
16986;-1;52.362;6.588
16987;-1;45.922836;20.0692
16988;-1;57.696;11.95
16989;10;51.482;5.702
16990;34;50.278;18.192
16991;-1;57.652;11.918
16992;18;50.980965;3.6604154
16993;-1;42.277126;22.689663
16994;-1;45.458;11.062
16995;34;49.906;19.384
16996;-1;57.722;11.948
16997;35;51.096;17.006
16998;29;52.50508;13.465246
16999;34;49.768677;19.220482
17000;-1;41.951;23.509
17001;-1;51.836;5.002
17002;5;47.352;8.164
17003;-1;48.82;9.354
17004;40;42.68;23.324
17005;-1;42.662;23.402
17006;2;49.546;8.644
17007;35;51.134;16.98
17008;38;43.726;20.692
17009;22;52.232;10.566
17010;-1;42.632;23.298
17011;-1;42.80109;23.339529
17012;22;52.364;9.754
17013;24;48.022;11.81
17014;-1;41.58;23.718
17015;-1;42.03;13.078
17016;37;52.178;21.176
17017;41;43.02;25.096
17018;-1;50.706;7.158
17019;25;49.506;10.4
17020;43;51.698;-0.292
17021;-1;42.728;23.288
17022;27;51.348;12.351
17023;35;52.438;16.744
17024;-1;44.911575;8.616499
17025;43;51.698;-0.292
17026;22;52.422;10.749
17027;42;42.66;27.712
17028;9;51.452;7.198
17029;9;51.452;7.198
17030;37;52.278;20.972
17031;33;47.479855;19.078754
17032;10;51.446;5.404
17033;33;47.502;19.148
17034;4;47.484;9.726
17035;-1;47.25;11.332
17036;-1;53.936;27.54
17037;-1;49.062;10.338
17038;4;47.756;9.19
17039;28;51.038155;14.093719
17040;-1;49.23971;13.51313
17041;-1;53.148;17.956
17042;-1;53.132;17.93
17043;25;49.578;11.012
17044;-1;51.44;-2.054
17045;-1;51.483665;3.79468
17046;-1;52.986;17.49
17047;35;51.08051;16.990507
17048;-1;43.496;3.71
17049;22;52.218;9.882
17050;-1;50.476;4.84
17051;-1;42.664;23.264
17052;-1;44.898;8.602
17053;10;51.686;5.138
17054;29;52.479;13.347
17055;-1;46.256;7.534
17056;8;51.362;6.686
17057;29;52.511147;13.3929405
17058;48;55.096;38.76
17059;23;53.55;9.926
17060;12;52.084;5.412
17061;10;51.72489;5.1415863
17062;-1;53.134;18.006
17063;-1;58.934;11.166
17064;23;53.558;9.95
17065;31;47.066;15.396
17066;29;52.484;13.33
17067;13;51.89455;5.9802275
17068;-1;53.142;17.962
17069;36;54.718;18.426
17070;33;47.94404;19.032057
17071;-1;49.154;9.28
17072;35;52.464;16.922
17073;-1;50.226;14.344
17074;3;50.140514;8.61292
17075;15;50.955;5.178
17076;-1;50.764;6.09
17077;0;48.79;9.198
17078;-1;53.126;17.96
17079;3;49.882;8.664
17080;0;48.731;9.143
17081;29;52.604;13.438
17082;3;50.11766;8.713342
17083;3;50.11784;8.713161
17084;3;50.11796;8.713388
17085;25;49.568;11.0
17086;22;52.584;9.694
17087;-1;47.536915;21.616907
17088;-1;48.159775;21.148869
17089;-1;45.89;13.714
17090;-1;51.183;3.193
17091;39;45.544;6.756
17092;39;46.204;5.22
17093;29;52.398087;13.400413
17094;3;50.162;8.626
17095;34;50.2892;19.561434
17096;-1;48.526;8.078
17097;22;52.194;9.885
17098;-1;50.708;7.906
17099;35;50.826515;16.274569
17100;-1;50.112206;9.356671
17101;0;48.814;9.318
17102;-1;53.734;11.51
17103;22;52.390408;9.7368
17104;2;49.502;8.384
17105;23;53.282;9.864
17106;-1;50.00364;8.265141
17107;-1;49.752;6.1
17108;21;52.12;8.66
17109;33;47.642;19.144
17110;21;51.804592;9.110065
17111;-1;50.526;14.974
17112;35;52.26876;16.870522
17113;-1;43.625484;22.691614
17114;-1;49.542;6.197
17115;27;50.92;12.05
17116;-1;42.82;23.374
17117;-1;43.578;22.73
17118;17;50.916;4.362
17119;33;47.514;19.218
17120;24;48.157;11.559
17121;17;50.906;4.372
17122;-1;52.875492;18.757544
17123;35;51.166134;16.900751
17124;3;50.096;8.498
17125;22;52.166;9.978
17126;-1;50.436;15.378
17127;17;50.946;4.314
17128;-1;52.417812;7.3813252
17129;40;42.694;23.346
17130;34;50.39157;19.029263
17131;17;50.936;4.356
17132;37;52.034;20.656
17133;-1;51.16874;6.534988
17134;14;52.334;4.806
17135;-1;50.310318;7.465328
17136;37;52.0632;20.995928
17137;-1;51.052;9.85
17138;12;52.122;5.42
17139;23;53.44;10.39
17140;17;50.956;4.242
17141;-1;51.779213;19.411646
17142;17;50.902;4.198
17143;-1;42.016;21.454
17144;-1;50.832;10.95
17145;3;50.368374;8.687693
17146;17;50.748;4.238
17147;30;44.68539;10.263453
17148;-1;50.246;14.32
17149;4;47.322;9.432
17150;11;52.213177;5.1603494
17151;25;50.106;10.996
17152;-1;50.185287;15.017858
17153;1;49.122;8.346
17154;29;52.70885;13.274574
17155;-1;50.051723;9.321686
17156;17;50.936;4.224
17157;3;49.87127;8.658694
17158;23;53.688;10.746
17159;-1;56.5236;21.003693
17160;-1;45.398956;2.2369974
17161;-1;51.332;22.804
17162;-1;50.31786;8.051003
17163;24;48.71;11.466
17164;43;51.484;0.026
17165;31;47.172;14.678
17166;-1;42.64327;23.369461
17167;33;48.564;19.272
17168;23;53.2;10.432
17169;0;48.802;9.19
17170;44;53.338627;-1.5213355
17171;35;51.14186;16.89216
17172;-1;53.15;18.172
17173;-1;52.37;4.832
17174;-1;53.15;18.16
17175;-1;50.13252;13.995313
17176;22;52.50769;10.631196
17177;-1;48.872;9.748
17178;46;41.436207;2.2162926
17179;4;47.713505;9.460136
17180;-1;45.754;3.147
17181;41;42.482;25.548
17182;-1;52.341293;4.9600034
17183;-1;52.66;4.762
17184;-1;51.056026;7.482085
17185;23;53.563488;10.043237
17186;-1;53.08;7.428
17187;-1;54.688763;25.260702
17188;-1;48.539;9.268
17189;0;48.828;9.12
17190;-1;48.378;9.948
17191;-1;48.922;2.414
17192;34;50.222736;18.67131
17193;-1;51.272;4.408
17194;0;48.872;9.084
17195;22;52.286;10.992
17196;33;47.628;19.158
17197;-1;50.05;21.124
17198;29;52.514;13.44
17199;12;52.124;5.416
17200;27;51.238;12.386
17201;10;51.701855;5.2107654
17202;-1;51.626;7.53
17203;22;52.634;9.226
17204;-1;50.328;7.61
17205;40;42.678;23.332
17206;10;51.695976;5.2238455
17207;-1;48.796;9.48
17208;9;51.530876;7.232665
17209;-1;48.076;9.22
17210;0;48.868;9.08
17211;-1;51.226;6.902
17212;34;50.23129;18.679426
17213;22;52.388;9.986
17214;-1;49.152;11.918
17215;34;50.190975;18.629318
17216;-1;49.716;17.158
17217;27;51.328;12.332
17218;24;48.128;11.478
17219;-1;48.576;8.876
17220;-1;50.1621;8.018584
17221;25;50.32196;11.098731
17222;11;52.078;5.07
17223;39;45.192;5.722
17224;-1;48.884;2.258
17225;29;52.879116;13.012933
17226;-1;50.678032;6.1277566
17227;48;55.76226;37.78677
17228;-1;42.427776;23.523779
17229;-1;43.764;10.436
17230;-1;42.67247;23.310604
17231;3;49.88;8.666
17232;23;53.22;10.402
17233;23;53.254;10.398
17234;43;51.478214;0.07521182
17235;43;51.907005;-0.6562845
17236;43;51.88;-0.518
17237;-1;48.506;9.05
17238;25;49.478;10.724
17239;36;54.49614;18.539667
17240;36;53.479137;18.752117
17241;48;55.834103;37.13954
17242;29;52.75577;13.561141
17243;-1;48.409595;9.934341
17244;17;51.002;4.18
17245;-1;49.79658;9.9276495
17246;-1;51.292;4.166
17247;-1;42.708;23.404
17248;6;47.79;7.322
17249;-1;63.142;14.482
17250;39;45.274;5.88
17251;33;47.016968;17.995605
17252;-1;53.4;12.486
17253;33;46.884;17.436
17254;19;53.236;6.55
17255;-1;50.206;9.998
17256;-1;41.72;44.796
17257;-1;59.926;30.404
17258;-1;59.926;30.404
17259;-1;50.71;7.18
17260;-1;40.88929;14.401298
17261;0;48.812;9.118
17262;11;52.086;5.24
17263;23;54.37;10.132
17264;11;52.084;5.228
17265;24;48.384;10.892
17266;11;52.138;5.216
17267;-1;41.37066;28.30783
17268;-1;51.482;9.16
17269;-1;48.027;-4.541
17270;-1;41.970257;21.451754
17271;37;51.99092;21.209417
17272;-1;42.68243;23.278471
17273;-1;50.426;15.352
17274;-1;51.078;4.714
17275;-1;50.058;14.454
17276;32;48.256;16.422
17277;34;49.68537;18.35731
17278;-1;48.83;9.328
17279;-1;51.988;7.646
17280;37;52.124;21.21
17281;-1;51.98;7.65
17282;-1;49.73;17.292
17283;-1;48.7827;2.2362516
17284;18;51.034;3.728
17285;31;47.068;15.458
17286;-1;42.716656;23.269075
17287;-1;51.994;7.57
17288;29;52.395668;13.05321
17289;42;43.226;27.932
17290;-1;41.965824;21.461895
17291;21;51.726;8.767
17292;23;53.640244;10.0792055
17293;21;51.744;8.668
17294;33;47.1819;20.197144
17295;12;52.014606;5.545743
17296;23;53.238;10.382
17297;-1;48.524;9.04
17298;-1;46.85;7.578
17299;14;52.116;4.44
17300;-1;53.082;11.07
17301;34;50.298;18.996
17302;3;49.814;8.652
17303;-1;41.704;44.768
17304;-1;49.756;6.116
17305;-1;51.14;4.088
17306;-1;48.972;9.276
17307;25;49.602;11.006
17308;-1;48.578;13.464
17309;-1;51.56;7.474
17310;15;50.954;5.31
17311;38;44.895267;20.293846
17312;-1;47.546;21.63
17313;26;53.056;8.69
17314;43;51.236;-0.336
17315;-1;41.90812;21.420292
17316;-1;36.266;32.294
17317;19;53.188;6.56
17318;19;53.011307;6.7283406
17319;43;51.086;-0.302
17320;25;50.256;10.978
17321;34;50.36752;18.130926
17322;3;50.268;8.694
17323;34;50.350445;19.083153
17324;0;48.746;9.21
17325;14;51.958;4.54
17326;34;50.326;19.12293
17327;46;43.523174;1.5061692
17328;43;51.698;-0.292
17329;37;52.192085;20.534191
17330;33;47.454;18.966
17331;-1;66.318;14.18
17332;-1;41.966663;21.451405
17333;-1;51.102;5.882
17334;-1;41.961773;21.469114
17335;32;48.256;16.402
17336;48;59.144;37.934
17337;3;50.096;8.716
17338;23;53.531017;10.261216
17339;-1;51.68;5.976
17340;-1;48.602;9.34
17341;34;50.347317;18.207401
17342;24;48.112;11.604
17343;-1;50.844;7.978
17344;-1;51.154;4.164
17345;24;48.14;11.55
17346;-1;53.13;17.982
17347;48;59.12;37.97
17348;24;48.066;11.038
17349;-1;38.489746;15.973512
17350;-1;49.756;6.128
17351;24;48.77;11.44
17352;30;44.782;10.282
17353;24;47.85;12.322
17354;29;52.527107;13.69906
17355;-1;48.098;14.422
17356;-1;46.248;6.93
17357;-1;41.973335;21.471426
17358;-1;42.701912;23.374708
17359;22;52.986;9.84
17360;18;51.044;3.746
17361;18;51.044;3.746
17362;33;47.76078;18.122854
17363;-1;48.638;8.896
17364;44;53.383595;-1.4956475
17365;37;52.24789;21.060535
17366;27;51.456;12.626
17367;44;53.445198;-1.4607712
17368;14;52.014362;4.3435307
17369;44;53.368107;-1.3673633
17370;27;51.48;11.962
17371;25;49.404;11.034
17372;30;44.80232;10.33178
17373;4;47.672;9.38
17374;-1;49.35953;8.265873
17375;5;47.398;8.774
17376;-1;42.656036;23.329123
17377;-1;49.359344;8.265748
17378;29;52.522;13.622
17379;-1;42.664;23.382
17380;-1;50.177;7.569
17381;3;50.104;8.758
17382;-1;42.012886;21.408756
17383;-1;48.964;9.406
17384;-1;42.698;23.378
17385;-1;49.892;14.49
17386;33;46.143276;19.66538
17387;31;48.036;15.78
17388;-1;50.28821;9.264459
17389;37;52.126;20.638
17390;-1;51.173775;4.828812
17391;-1;49.934;9.138
17392;32;48.22515;16.34055
17393;19;53.19;6.576
17394;38;44.57;18.61
17395;32;48.401;15.975
17396;23;53.86785;10.655215
17397;29;52.581966;13.891166
17398;-1;50.892;4.064
17399;-1;41.97043;21.462778
17400;38;45.26161;19.82106
17401;43;51.49485;0.01586795
17402;-1;56.456;-3.12
17403;-1;44.918;8.614
17404;-1;51.554;7.812
17405;-1;48.92;12.88
17406;-1;48.816;9.93
17407;-1;60.079834;30.341652
17408;-1;60.037064;30.36371
17409;37;53.058;21.618
17410;23;53.65;10.09
17411;26;52.955;8.705
17412;8;51.212;6.758
17413;18;50.96369;3.6422355
17414;-1;45.358;11.78
17415;29;52.612;13.63
17416;29;52.52;13.45
17417;-1;52.18;5.646
17418;-1;48.752;12.922
17419;29;52.516;13.552
17420;29;52.518;13.452
17421;33;47.66;19.622
17422;-1;55.656;12.59
17423;-1;52.166;5.004
17424;35;51.354;15.754
17425;-1;47.438;21.408
17426;29;52.258;12.84
17427;-1;50.616;-3.404
17428;8;51.4;6.692
17429;30;44.802;10.332
17430;-1;43.82504;4.3452845
17431;0;48.759;9.169
17432;44;53.405983;-1.5124226
17433;9;51.588;7.002
17434;7;50.932;6.934
17435;-1;51.134;6.548
17436;-1;48.524;9.044
17437;-1;49.89689;9.268985
17438;23;53.25;10.41
17439;-1;59.864;30.464
17440;9;51.494;7.249
17441;-1;41.989983;21.42607
17442;14;52.074;4.758
17443;-1;45.554;11.812
17444;-1;42.75;23.22
17445;14;52.294;4.692
17446;41;42.076;24.591
17447;36;54.339558;18.540714
17448;-1;43.351315;-3.0105946
17449;46;43.508;1.504
17450;-1;51.074;-1.79
17451;-1;48.833;8.842
17452;-1;42.674;23.26
17453;-1;51.074;-1.796
17454;29;52.348;13.66
17455;43;51.47897;0.0210932
17456;9;51.458;7.206
17457;39;46.17;6.14
17458;33;46.43805;19.47848
17459;3;50.204;8.57
17460;-1;45.636;11.752
17461;-1;50.236;22.452
17462;29;53.122;12.776
17463;-1;42.00229;21.41431
17464;7;51.192;7.024
17465;32;48.212;15.622
17466;26;52.986;8.894
17467;24;48.208;10.766
17468;25;49.574;11.17
17469;-1;41.99326;21.322855
17470;-1;41.982132;21.307505
17471;-1;39.572;2.652
17472;25;49.41608;11.888425
17473;-1;51.644;19.252
17474;-1;45.636;11.756
17475;9;51.474;7.218
17476;-1;50.806;8.776
17477;14;52.012;4.736
17478;-1;42.761246;23.432886
17479;24;48.136;11.386
17480;33;47.514008;19.048693
17481;-1;50.074;21.904
17482;3;50.15;8.68
17483;37;52.162212;21.228373
17484;-1;49.242;9.334
17485;26;53.032;8.96
17486;37;52.367584;20.78067
17487;-1;50.846;7.958
17488;-1;58.44;15.47
17489;-1;42.656;23.394
17490;-1;55.904;13.396
17491;-1;57.758;14.922
17492;29;52.43;14.446
17493;-1;57.918;12.53
17494;-1;51.354;7.744
17495;33;47.754;19.088
17496;29;52.410805;13.241091
17497;-1;57.632;11.962
17498;33;47.553825;18.960196
17499;-1;42.638893;23.365337
17500;-1;42.67056;23.281496
17501;-1;57.709;11.963
17502;11;52.090267;5.143498
17503;39;46.242;5.974
17504;16;50.822;4.718
17505;-1;50.228;7.828
17506;24;48.352955;11.39164
17507;4;47.678;9.158
17508;-1;51.31692;4.8617215
17509;25;49.942;11.57
17510;2;49.52;8.504
17511;22;51.859848;10.848176
17512;12;52.154;5.43
17513;-1;52.108;9.358
17514;-1;52.51629;5.4708
17515;23;53.66066;9.998899
17516;-1;57.698;11.946
17517;-1;55.662;13.114
17518;19;53.187214;6.5559053
17519;18;51.06;3.638
17520;37;52.488;20.952
17521;47;59.218;18.218
17522;-1;52.506;5.47
17523;-1;54.412;9.502
17524;18;51.232;3.764
17525;4;47.31;9.642
17526;-1;52.516285;5.4705076
17527;-1;51.748;7.2
17528;45;48.102287;-1.6995537
17529;-1;42.023605;21.352505
17530;-1;51.022;-2.87
17531;7;51.18;6.938
17532;0;48.792;9.164
17533;7;50.94;6.94
17534;27;51.312;12.372
17535;-1;53.018;11.56
17536;39;45.264;5.468
17537;0;48.774;9.174
17538;-1;50.042;14.432
17539;23;53.334;9.538
17540;30;45.360355;9.668635
17541;-1;52.53;5.454
17542;8;51.45009;6.579419
17543;-1;48.726;9.37
17544;26;53.1;8.824
17545;29;52.50897;13.302212
17546;-1;48.61725;22.262976
17547;-1;48.682;9.032
17548;39;45.062;7.356
17549;-1;51.688;7.842
17550;25;49.444;11.034
17551;-1;52.371433;4.881536
17552;25;49.438;11.12
17553;-1;49.207607;16.588007
17554;-1;48.208;8.755
17555;-1;63.824;20.288
17556;-1;48.357502;2.1219027
17557;-1;55.728;13.168
17558;-1;52.404;5.318
17559;28;51.05;14.084
17560;47;60.352;15.746
17561;-1;52.508;5.502
17562;25;49.82459;10.838096
17563;-1;57.786;12.08
17564;-1;51.578;4.778
17565;47;59.336;17.998
17566;-1;48.506;9.05
17567;48;55.09;37.46
17568;-1;52.51156;5.468668
17569;35;52.26074;16.85417
17570;9;51.560513;6.964236
17571;40;42.682;23.352
17572;17;50.886;4.332
17573;-1;50.854;2.86
17574;-1;41.864;21.942
17575;29;52.502;13.488
17576;2;49.374;8.452
17577;37;52.374573;20.447952
17578;34;50.078;19.936
17579;-1;50.363976;7.9927225
17580;14;52.032;4.634
17581;-1;51.012;-1.648
17582;46;43.514;1.502
17583;46;43.514;1.494
17584;38;44.944;20.218
17585;-1;52.506;5.486
17586;46;43.514;1.498
17587;-1;41.39629;23.219326
17588;-1;52.514;5.722
17589;-1;51.216;3.216
17590;2;49.326;8.69
17591;19;52.724;6.516
17592;-1;48.964;14.502
17593;48;59.124;37.91
17594;-1;51.15;3.186
17595;2;49.6;8.746
17596;42;44.19715;27.33197
17597;37;52.19148;20.965979
17598;44;53.34657;-1.5087426
17599;-1;51.208;3.184
17600;-1;50.442696;30.28765
17601;24;48.608;11.436
17602;-1;51.186;3.236
17603;-1;51.276;7.208
17604;2;49.394;8.434
17605;12;52.124;5.424
17606;-1;51.174;3.22
17607;48;55.61049;37.78624
17608;48;55.601948;37.734734
17609;30;45.35793;10.144857
17610;33;47.406906;18.784714
17611;22;52.22485;9.839922
17612;-1;46.80351;11.579422
17613;7;50.936146;6.9397006
17614;-1;45.97;12.646
17615;10;51.728;5.248
17616;-1;42.63;23.192
17617;-1;47.19;27.558
17618;33;47.752;19.1
17619;37;52.13;21.218
