;cluster;Latitude;Longitude
15295;96;55.810936;37.081165
15296;83;43.212;27.908
15297;-1;52.134;5.5
15298;-1;52.32;4.97
15299;-1;48.978;8.982
15300;-1;53.358;-6.238
15301;96;55.715343;37.519073
15302;44;49.456;11.068
15303;69;47.578;19.268
15304;61;48.070347;16.347338
15305;-1;53.727745;10.04883
15306;-1;49.632;12.056
15307;-1;52.41709;8.053346
15308;-1;54.792;9.442
15309;44;49.439674;11.124898
15310;49;54.307;10.105
15311;70;50.672;18.69
15312;-1;52.672;13.548
15313;-1;50.66114;4.5526676
15314;-1;50.789116;8.318696
15315;-1;50.673542;4.615151
15316;69;48.066883;20.631828
15317;15;50.708;7.134
15318;44;49.44;11.126
15319;30;52.00996;4.715942
15320;44;49.693363;10.9391165
15321;1;48.716;8.962
15322;12;47.982;11.516
15323;-1;45.63397;16.11901
15324;16;50.93;6.918
15325;78;43.997437;20.929668
15326;-1;46.992;9.518
15327;4;49.736;8.74
15328;96;55.566;38.058
15329;58;52.533;13.35
15330;28;52.391228;6.0273128
15331;42;52.342;9.662
15332;93;59.366;17.97
15333;8;47.984;7.964
15334;8;48.522;7.682
15335;-1;47.698;17.726
15336;82;42.117237;24.73331
15337;-1;48.818;9.114
15338;-1;48.818;9.114
15339;91;43.618;1.438
15340;-1;65.624;22.134
15341;-1;42.984;20.336
15342;-1;45.640285;16.114784
15343;-1;52.188583;13.164552
15344;-1;55.132;-1.586
15345;85;58.356;12.744
15346;78;45.928;20.078
15347;31;51.982;4.45
15348;-1;59.445;14.887
15349;31;51.996;4.504
15350;31;51.994;4.472
15351;31;51.992;4.504
15352;-1;47.427135;9.676078
15353;93;59.379;18.041
15354;26;52.17;5.386
15355;-1;45.647614;16.137081
15356;31;51.98;4.464
15357;18;51.35;6.708
15358;51;53.13;8.158
15359;96;54.56807;36.2713
15360;25;51.96;5.582
15361;-1;43.54101;-5.6567144
15362;16;50.905;6.958
15363;-1;51.652;4.864
15364;-1;43.412;24.612
15365;38;53.19348;6.5947547
15366;-1;51.457256;3.8509681
15367;69;47.49;19.09
15368;81;42.703;23.352
15369;77;54.498;18.544
15370;12;48.17972;11.537972
15371;4;49.868;8.646
15372;-1;42.768;23.404
15373;82;41.95;24.372
15374;-1;42.686;23.142
15375;55;50.81098;12.9114895
15376;8;47.414196;8.089548
15377;-1;42.64;23.31
15378;41;51.978;8.472
15379;-1;50.868;6.744
15380;25;51.96;5.582
15381;-1;51.282;6.094
15382;-1;52.40187;6.6074243
15383;0;48.778;9.156
15384;-1;48.772;8.846
15385;60;47.04;15.414
15386;-1;42.710346;24.134956
15387;27;52.12651;5.06585
15388;69;47.638;18.966
15389;81;42.672;23.353
15390;-1;57.261158;16.433409
15391;58;52.464;13.314
15392;41;52.052;8.55
15393;-1;46.87918;8.640885
15394;12;47.968124;11.776749
15395;72;52.108;19.942
15396;-1;51.67;5.624
15397;55;50.832;12.882
15398;69;47.684772;19.929829
15399;-1;51.66;6.674
15400;66;45.294;11.816
15401;96;54.782;32.024
15402;42;52.502;9.86
15403;73;52.242;20.9
15404;82;42.138;24.768
15405;82;42.144;25.2
15406;31;51.994;4.448
15407;81;42.706;23.306
15408;-1;50.658;4.608
15409;-1;47.974;21.722
15410;69;47.486088;19.064243
15411;69;47.446;19.148
15412;69;47.47954;19.078817
15413;69;47.465836;19.11792
15414;-1;44.706;18.31
15415;16;51.036;6.972
15416;77;54.322;18.576
15417;16;51.034;6.984
15418;-1;51.222332;17.380978
15419;78;44.642;21.188
15420;-1;51.039;6.998
15421;-1;43.85;25.948
15422;25;51.97;5.65
15423;-1;51.652;4.864
15424;-1;51.05;6.952
15425;67;48.908;1.87
15426;65;45.417713;11.13257
15427;40;53.214;5.728
15428;61;48.24438;16.450083
15429;-1;46.247494;20.146128
15430;0;48.764;9.174
15431;2;49.166;8.624
15432;-1;59.902;10.52
15433;40;53.21028;5.723319
15434;-1;53.734;10.258
15435;40;53.212;5.728
15436;4;49.858;8.563
15437;-1;54.164;-3.124
15438;19;51.398;7.088
15439;87;51.37;-0.486
15440;-1;59.736;30.568
15441;54;51.326;12.37
15442;-1;52.232357;5.1797266
15443;13;49.014;12.042
15444;96;55.817024;37.309544
15445;12;48.16;11.752
15446;-1;52.608;13.26
15447;-1;36.600994;-4.5321717
15448;-1;49.874;9.154
15449;-1;31.39;34.904
15450;93;59.274;17.974
15451;-1;51.906;7.674
15452;35;51.350403;4.315521
15453;51;53.184;8.216
15454;-1;53.590145;9.483087
15455;-1;50.06;9.15
15456;-1;48.832;9.072
15457;-1;52.964;7.102
15458;40;53.218;5.73
15459;-1;42.656;23.236
15460;-1;51.382;7.372
15461;-1;50.874;7.028
15462;-1;53.700085;19.951582
15463;-1;53.71257;19.974419
15464;-1;46.652;21.272
15465;40;53.208553;5.7133
15466;96;55.82044;37.338123
15467;-1;52.158;5.588
15468;84;41.496;13.83
15469;96;55.828915;37.053356
15470;-1;52.416;13.412
15471;25;52.134;5.596
15472;-1;51.41356;6.1436734
15473;41;52.39;9.003
15474;-1;51.41356;6.1436734
15475;89;51.432674;-2.6049566
15476;-1;51.304;7.254
15477;60;47.098;15.474
15478;-1;43.852;25.952
15479;-1;44.12472;8.2543745
15480;-1;52.23305;5.1926913
15481;-1;56.522;14.95
15482;59;52.504;13.438
15483;90;48.396;-4.472
15484;69;47.456;19.12
15485;66;45.602;11.904
15486;81;42.682;23.322
15487;45;51.032;9.41
15488;85;57.652;12.514
15489;63;44.788;10.334
15490;-1;47.79364;11.017522
15491;86;50.956203;0.10474831
15492;95;45.014;39.006
15493;93;60.674;17.258
15494;17;51.172;6.682
15495;41;51.77;8.548
15496;-1;50.789444;12.044165
15497;28;52.238678;6.1217794
15498;44;49.28282;11.472878
15499;-1;42.254;23.102
15500;40;53.214;5.728
15501;-1;52.464;13.59
15502;41;51.902;8.212
15503;-1;46.08483;9.059346
15504;-1;43.542;-5.676
15505;-1;40.386;18.15
15506;-1;44.940468;16.081999
15507;-1;48.798;8.816
15508;2;48.88753;8.320859
15509;8;47.988;7.843
15510;-1;53.486;10.196
15511;-1;40.28408;18.000692
15512;-1;42.662;23.254
15513;67;48.81;2.134
15514;96;55.722492;38.21111
15515;-1;48.714;8.742
15516;62;45.18744;9.788294
15517;42;52.372;9.918
15518;-1;53.06409;14.259976
15519;83;43.221783;27.88558
15520;59;52.49;13.457
15521;18;51.428;6.682
15522;-1;50.641785;9.031823
15523;26;52.128;5.434
15524;26;52.122;5.406
15525;-1;51.716;7.016
15526;61;48.112;16.28
15527;-1;47.608;12.19
15528;-1;50.52;12.132
15529;-1;42.602;23.482
15530;26;52.142;5.408
15531;26;52.138;5.424
15532;26;52.13;5.43
15533;55;50.89202;12.72411
15534;29;52.43;4.668
15535;-1;42.64;23.38
15536;-1;51.012;-1.648
15537;26;52.17;5.386
15538;-1;41.566;23.734
15539;-1;50.184;9.162
15540;-1;52.288033;21.080824
15541;26;52.126;5.434
15542;96;55.838;37.292
15543;-1;42.59;23.364
15544;-1;50.66264;4.609776
15545;-1;41.52;23.794
15546;-1;52.402;5.322
15547;-1;48.944;9.24
15548;82;42.120384;24.736677
15549;-1;50.362;8.982
15550;-1;51.636696;6.0101066
15551;-1;51.716;7.016
15552;12;48.121635;11.658907
15553;-1;50.78;7.726
15554;-1;46.937767;7.4687867
15555;24;51.998;5.88
15556;12;48.094;11.496
15557;-1;49.646;8.568
15558;82;42.134;24.718
15559;80;42.686;23.298
15560;36;51.003307;3.7070677
15561;57;48.324;14.23
15562;12;47.696;11.746
15563;83;42.71;27.258
15564;-1;51.46663;5.476577
15565;81;42.707;23.363
15566;-1;49.998;14.858
15567;88;53.382587;-1.4533818
15568;54;51.344;12.362
15569;5;50.12779;8.727811
15570;15;50.855392;7.2004924
15571;-1;51.972;7.64
15572;-1;45.96286;6.6150217
15573;-1;51.02;6.764
15574;84;41.66826;12.509077
15575;-1;52.232;5.17
15576;-1;50.8;4.904
15577;-1;46.506;6.674
15578;84;42.41506;12.113383
15579;82;42.154625;24.734346
15580;-1;47.741295;13.43648
15581;0;48.741;9.216
15582;-1;44.216824;28.595097
15583;70;50.472843;19.220081
15584;-1;50.646;6.78
15585;-1;48.8;9.086
15586;-1;37.494;-8.758
15587;-1;49.966;8.052
15588;56;51.146;14.024
15589;26;52.124;5.422
15590;26;52.132;5.442
15591;26;52.152;5.436
15592;58;52.48;13.35
15593;26;52.122;5.404
15594;-1;51.9752;7.5895543
15595;2;48.857;8.531
15596;-1;42.655506;23.405416
15597;-1;48.62712;8.712401
15598;-1;50.791943;16.254261
15599;32;50.931;5.328
15600;8;47.732;7.346
15601;50;53.14;8.904
15602;5;50.106;8.58
15603;-1;42.99196;21.951357
15604;-1;49.037067;9.4521475
15605;-1;36.722;-4.462
15606;66;45.624;11.698
15607;96;55.814;37.132
15608;39;52.786;6.892
15609;18;51.494;6.67
15610;-1;49.082;18.64
15611;55;50.788;12.904
15612;-1;43.40528;23.228203
15613;82;42.078476;24.588942
15614;-1;51.28;7.95
15615;61;48.112;16.28
15616;39;52.744;6.898
15617;54;51.332;12.41
15618;26;52.136;5.42
15619;22;51.49;5.436
15620;6;49.97752;8.337301
15621;59;52.516;13.42
15622;12;48.139;11.616
15623;-1;50.98667;10.306437
15624;82;41.586;24.726
15625;5;50.232;8.616
15626;12;48.192333;11.618759
15627;-1;51.084;16.748
15628;-1;41.576;24.697
15629;0;48.782;9.19
15630;80;42.676;23.268
15631;26;52.01;5.42
15632;21;51.02066;6.12789
15633;69;46.22;19.888
15634;83;43.256;27.816
15635;26;52.14;5.428
15636;10;47.49;8.736
15637;-1;53.3;-6.26
15638;-1;51.676;22.65
15639;8;48.043;7.878
15640;-1;51.03;7.024
15641;-1;51.20157;17.364473
15642;-1;50.826;6.896
15643;15;50.716;7.168
15644;66;45.556;12.004
15645;20;51.425;7.175
15646;-1;53.16804;5.429016
15647;58;52.491016;13.368972
15648;-1;42.756;23.13
15649;-1;52.274;8.04
15650;69;46.452847;19.463282
15651;26;52.122;5.406
15652;55;50.698;13.01
15653;-1;49.204;8.14
15654;84;41.884;12.534
15655;4;49.696;8.662
15656;61;47.997883;17.202099
15657;-1;48.839;9.33
15658;56;51.045;13.698
15659;-1;53.596043;11.446021
15660;15;50.781944;7.2384644
15661;-1;52.224;9.88
15662;-1;50.18;9.032
15663;74;51.014;16.992
15664;66;45.674;12.242
15665;8;48.286;7.812
15666;13;48.762;12.302
15667;-1;46.400967;13.010443
15668;-1;47.72111;17.709457
15669;-1;49.957756;8.447169
15670;62;45.276;9.108
15671;87;51.439877;-0.12249917
15672;96;55.808;37.078
15673;9;47.69;9.13
15674;96;55.82296;37.096165
15675;59;52.498;13.462
15676;-1;41.928;25.556
15677;80;42.676;23.284
15678;41;52.112;8.648
15679;-1;53.258;6.932
15680;24;51.768;5.87
15681;8;48.0;7.84
15682;1;48.692;8.948
15683;37;51.182;3.16
15684;69;47.710957;19.144627
15685;61;48.486675;16.549444
15686;69;48.768;18.608
15687;-1;53.552;10.092
15688;-1;45.696;16.076
15689;-1;43.527348;-5.648078
15690;60;47.07;15.126
15691;-1;52.234;5.186
15692;-1;52.338;21.228
15693;38;53.022;6.59
15694;18;51.368;6.788
15695;-1;50.898907;12.07752
15696;0;48.784;9.198
15697;-1;47.158157;11.848691
15698;75;52.502;16.732
15699;-1;48.576;9.18
15700;69;47.98;18.78
15701;-1;51.374;7.644
15702;-1;43.862;18.43
15703;-1;42.701;23.282
15704;41;52.012;8.541
15705;14;50.22;10.122
15706;-1;50.885624;3.891078
15707;7;48.386;9.988
15708;-1;49.459946;8.422659
15709;60;46.864;15.216
15710;9;47.715065;9.173051
15711;26;52.182;5.378
15712;-1;47.798;12.472
15713;-1;43.51828;-5.664349
15714;-1;41.84;23.486
15715;43;52.276;10.53
15716;69;46.626;18.866
15717;12;48.152;11.614
15718;-1;49.994;14.66
15719;-1;52.576;13.348
15720;69;47.55;18.828
15721;0;48.818;9.169
15722;44;49.358;11.14
15723;12;48.082;11.628
15724;-1;48.408;13.392
15725;25;52.13;5.584
15726;-1;41.326;19.826
15727;-1;51.436;7.446
15728;81;42.698;23.317
15729;-1;43.534;-5.674
15730;-1;50.752;4.352
15731;80;42.682;23.294
15732;-1;49.963627;5.92506
15733;31;52.15;4.508
15734;5;50.14;8.644
15735;-1;52.789;4.79
15736;-1;49.706;9.616
15737;-1;51.25027;5.7123275
15738;-1;42.622;25.416
15739;-1;51.184;7.176
15740;46;53.246;10.368
15741;90;49.182;-0.348
15742;24;51.935345;6.054111
15743;5;50.138763;8.831826
15744;-1;48.80913;8.872056
15745;18;51.382;6.768
15746;-1;50.966;7.094
15747;17;51.178;6.738
15748;-1;52.41205;13.336136
15749;-1;48.502;8.996
15750;59;52.522;13.446
15751;-1;48.822;11.41
15752;-1;48.062;9.93
15753;18;51.439;6.772
15754;-1;50.848;6.776
15755;86;50.787113;0.0501021
15756;86;50.886078;0.0071761
15757;-1;48.704;9.474
15758;5;50.094;8.748
15759;45;51.52;9.954
15760;5;50.204;8.844
15761;59;52.548;13.42
15762;-1;53.716;19.94
15763;67;48.658;2.328
15764;-1;40.084;32.908
15765;-1;47.294;12.182
15766;44;49.576;11.024
15767;-1;51.212;5.952
15768;-1;49.586;6.362
15769;27;52.08938;5.0169516
15770;48;53.556;9.914
15771;96;55.858;37.39
15772;96;55.802;37.032
15773;-1;52.122772;20.94797
15774;31;52.182;4.474
15775;-1;49.228653;9.372235
15776;61;48.138;16.402
15777;-1;53.506;9.582
15778;69;47.66;19.28
15779;-1;48.888;15.544
15780;82;41.574;24.781
15781;41;51.73;8.762
15782;83;42.5;27.473
15783;4;50.002;8.644
15784;-1;51.426;6.934
15785;2;48.946;8.412
15786;46;53.23;10.444
15787;-1;52.676;7.284
15788;-1;51.374;10.662
15789;31;52.151184;4.488765
15790;31;52.150665;4.515059
15791;33;50.872;4.714
15792;64;44.482;11.35
15793;-1;51.21964;17.375175
15794;-1;51.224403;17.373087
15795;-1;51.206448;17.38068
15796;23;51.601433;5.4986305
15797;-1;51.846;14.144
15798;-1;54.104;12.016
15799;17;51.246;6.79
15800;-1;48.818;9.526
15801;-1;49.306;12.862
15802;-1;42.736156;23.269592
15803;-1;50.974;10.322
15804;-1;40.289543;18.002195
15805;31;52.062;4.508
15806;-1;51.214375;17.398258
15807;-1;53.884;11.446
15808;-1;49.452;8.502
15809;59;52.502;13.426
15810;31;52.19;4.422
15811;-1;43.546;26.474
15812;13;48.982;12.064
15813;31;52.061905;4.5081697
15814;60;47.0;15.455
15815;91;42.544;1.516
15816;-1;52.515;6.088
15817;-1;53.876;10.674
15818;50;53.268;8.764
15819;18;51.432;6.88
15820;-1;48.968;10.124
15821;44;49.46;11.03
15822;-1;52.36756;9.9589815
15823;-1;52.367706;9.958189
15824;-1;51.006;7.11
15825;90;48.516;-2.768
15826;24;52.00067;5.935836
15827;59;52.56;13.377
15828;63;45.1812;10.166066
15829;53;50.72;11.342
15830;86;50.87527;0.00964344
15831;31;52.154;4.498
15832;-1;39.77514;2.7350695
15833;12;48.12;11.548
15834;30;52.03202;4.7484703
15835;24;51.9931;5.9677453
15836;-1;50.782;6.818
15837;38;53.224;6.554
15838;31;52.162;4.516
15839;-1;43.313213;21.897526
15840;-1;52.300236;5.1423187
15841;-1;48.84;9.19
15842;-1;51.654;5.476
15843;2;49.078;8.578
15844;15;50.794;7.054
15845;72;51.618;19.388
15846;8;47.808;7.636
15847;96;55.816;37.036
15848;0;48.804;9.228
15849;56;51.154;13.57
15850;-1;49.47747;8.332038
15851;32;50.912;5.396
15852;-1;53.17383;7.096846
15853;-1;48.797;9.069
15854;96;55.826;37.046
15855;81;42.678;23.334
15856;8;47.556107;7.585218
15857;-1;42.761;23.207
15858;69;46.204;19.774
15859;44;49.296;10.602
15860;-1;42.606;23.031
15861;86;50.839855;0.1390998
15862;86;50.784714;0.0822028
15863;96;54.228;37.632
15864;7;48.501;10.122
15865;-1;40.549572;17.722042
15866;-1;40.550182;17.72331
15867;81;42.685;23.358
15868;-1;40.550125;17.725742
15869;-1;40.554935;17.723635
15870;-1;40.548264;17.716059
15871;-1;40.550762;17.708878
15872;-1;40.55251;17.712814
15873;41;52.372;8.99
15874;-1;51.423435;5.483344
15875;10;47.526;8.538
15876;18;51.44;6.662
15877;41;52.25;8.478
15878;6;49.98;8.358
15879;-1;49.81;6.418
15880;-1;42.935;23.21
15881;-1;48.864;9.2
15882;69;46.328;19.972
15883;93;59.46;17.908
15884;29;52.238266;4.808447
15885;93;59.628;17.852
15886;-1;57.908;16.49
15887;85;57.702;11.904
15888;93;59.34;18.04
15889;74;51.171368;16.81858
15890;88;53.446;-2.266
15891;59;52.524;13.422
15892;-1;65.988;29.172
15893;-1;55.732;13.172
15894;24;51.956;5.876
15895;-1;49.628;-1.624
15896;-1;56.42;15.548
15897;7;48.396;10.008
15898;-1;53.444;9.902
15899;6;50.05807;8.191703
15900;58;52.499825;13.304679
15901;93;59.334;18.032
15902;31;52.008;4.53
15903;-1;43.540268;-5.6794434
15904;93;59.284;18.022
15905;-1;53.69378;9.988634
15906;-1;40.462574;-3.7773094
15907;-1;53.392;-6.248
15908;21;50.758;6.106
15909;60;47.032;15.398
15910;31;52.159313;4.476625
15911;19;51.466;7.076
15912;-1;51.43904;5.4173245
15913;-1;59.732;30.468
15914;1;48.704;9.016
15915;71;50.118;19.962
15916;-1;48.112;8.616
15917;-1;51.274;7.128
15918;16;50.922;6.928
15919;2;49.092;8.516
15920;-1;43.537315;-5.687882
15921;29;52.354;4.924
15922;69;47.661022;18.799547
15923;93;59.873833;17.653246
15924;93;60.159977;17.983307
15925;93;59.472;18.306
15926;14;50.192;10.064
15927;-1;40.054;4.11
15928;12;47.952347;11.476151
15929;12;48.128;11.476
15930;-1;50.674;4.618
15931;17;51.182;6.869
15932;-1;50.82;4.33
15933;-1;48.624;9.316
15934;-1;52.418;13.668
15935;56;51.008;14.088
15936;-1;53.4;7.608
15937;-1;43.316;5.372
15938;-1;49.247;7.372
15939;93;60.05;18.582
15940;-1;48.728;9.256
15941;53;50.938;11.396
15942;44;49.456;11.098
15943;18;51.49;6.586
15944;54;51.55;12.138
15945;88;53.726;-0.444
15946;27;52.214367;5.2837143
15947;41;51.869564;9.003049
15948;33;50.864;4.633
15949;-1;48.994;8.94
15950;96;53.150597;38.093204
15951;-1;50.476;15.588
15952;20;51.484;7.232
15953;-1;48.87;9.39
15954;-1;49.908;35.556
15955;80;42.673;23.3
15956;12;48.126;11.542
15957;-1;43.014;25.84
15958;83;42.58;27.294
15959;71;50.06459;20.306284
15960;8;47.55598;7.585059
15961;-1;51.08346;16.74331
15962;82;42.178;24.622
15963;67;48.948524;2.6780307
15964;-1;49.564;17.412
15965;-1;42.882;23.112
15966;67;48.882;2.092
15967;66;45.508;12.232
15968;-1;42.806;23.408
15969;12;48.112;11.662
15970;24;51.965687;5.9054027
15971;-1;43.08;25.634
15972;80;42.658;23.298
15973;96;56.232;43.854
15974;-1;44.158;22.788
15975;-1;51.824;6.306
15976;38;53.072;6.582
15977;-1;42.206;24.142
15978;96;55.50435;37.55808
15979;-1;42.74;23.341
15980;-1;53.733196;9.66561
15981;43;52.266;10.542
15982;-1;42.646;23.344
15983;82;42.206;25.32
15984;-1;42.024;23.096
15985;2;49.058;8.524
15986;53;50.956;11.064
15987;-1;51.416;5.442
15988;42;52.402;9.8
15989;-1;49.352;9.254
15990;-1;42.022;23.078
15991;41;51.748;8.728
15992;-1;41.109715;16.708017
15993;90;48.048;-1.928
15994;93;59.297947;18.085602
15995;18;51.453;6.626
15996;11;48.52;10.927
15997;93;59.750393;17.507423
15998;56;51.066;13.756
15999;-1;53.582;10.096
16000;-1;51.69883;10.426908
16001;46;53.286;10.434
16002;40;53.24476;5.7771535
16003;15;50.736736;7.0903664
16004;90;48.51;-2.77
16005;-1;49.204;8.14
16006;-1;50.06182;14.451037
16007;70;50.232;18.614
16008;-1;52.240616;4.6809993
16009;-1;51.03779;14.539573
16010;21;50.778;6.142
16011;-1;48.246;9.22
16012;-1;42.871;12.015
16013;48;53.56;9.94
16014;59;52.526;13.39
16015;96;55.818;37.084
16016;-1;50.074;14.44
16017;43;52.09983;10.657122
16018;43;52.099472;10.6568165
16019;18;51.472;6.628
16020;-1;48.406;12.826
16021;57;48.29251;14.292687
16022;9;47.742;9.262
16023;59;52.5285;13.386621
16024;-1;50.08;14.418
16025;96;55.789658;37.612648
16026;-1;50.778;4.891
16027;-1;48.652;9.292
16028;2;49.01;8.414
16029;-1;52.538;6.108
16030;59;52.54;13.382
16031;12;48.398;11.736
16032;-1;49.277523;19.877848
16033;12;48.178;11.566
16034;48;53.63;9.952
16035;7;48.66;10.164
16036;75;52.742;16.962
16037;18;51.446;6.698
16038;56;51.07;14.064
16039;-1;53.974;11.67
16040;-1;51.514;14.614
16041;12;48.144;11.424
16042;38;53.366;6.636
16043;-1;53.657265;9.66935
16044;-1;42.566;23.164
16045;-1;50.082;8.988
16046;-1;51.759514;14.335453
16047;-1;48.816;9.278
16048;33;50.982;4.57
16049;-1;39.238;9.126
16050;-1;39.23;9.122
16051;27;52.094;5.112
16052;61;48.128;16.458
16053;-1;50.0;9.064
16054;-1;50.07545;14.40563
16055;-1;50.82517;4.403468
16056;26;52.13;5.428
16057;-1;53.1;11.098
16058;-1;47.056877;10.655101
16059;-1;49.308;7.336
16060;-1;48.956;9.076
16061;-1;50.24;2.696
16062;41;52.33;9.104
16063;-1;37.614;15.072
16064;0;48.742;9.174
16065;-1;49.124;9.152
16066;66;45.624;11.7
16067;0;48.743;9.169
16068;-1;42.394382;-3.9828792
16069;8;48.012;7.862
16070;45;51.258;9.386
16071;91;43.582;1.456
16072;-1;51.146;7.008
16073;93;59.87711;17.653048
16074;61;48.15;17.142
16075;86;50.97363;0.25819123
16076;-1;50.794;4.418
16077;67;48.984417;2.6938345
16078;24;52.006;5.924
16079;4;49.83;8.494
16080;-1;51.548;5.688
16081;-1;51.548;5.688
16082;70;50.2929;19.1558
16083;44;49.48;10.986
16084;56;51.632;13.7
16085;5;50.112;8.704
16086;-1;53.58;9.758
16087;6;49.966;8.342
16088;-1;46.617;14.313
16089;2;49.029335;8.571951
16090;59;52.528038;13.41435
16091;-1;50.866;6.744
16092;55;50.892;12.724
16093;-1;52.16;7.526
16094;68;45.124;5.679
16095;5;50.127747;8.727873
16096;-1;52.119595;11.629144
16097;8;48.07;7.874
16098;-1;52.72;8.276
16099;0;48.767;9.171
16100;32;50.923946;5.3313327
16101;88;53.348;-1.496
16102;5;50.112;8.704
16103;-1;47.594;17.638
16104;47;53.582;10.011
16105;61;48.227;16.32824
16106;45;51.594578;9.930238
16107;-1;52.395077;5.1715426
16108;-1;56.967422;24.195572
16109;93;59.42;17.842
16110;10;47.554;8.504
16111;7;48.554;10.202
16112;8;47.986;7.856
16113;-1;52.39;10.256
16114;69;47.662;18.324
16115;69;47.494;19.05
16116;-1;52.516;13.29
16117;12;48.114;11.586
16118;67;48.92;2.342
16119;-1;51.803047;4.686047
16120;12;48.094;11.288
16121;-1;51.41142;5.434282
16122;35;51.19929;4.421302
16123;45;51.56;9.986
16124;24;51.98;5.934
16125;-1;48.832;9.422
16126;-1;51.412;5.436
16127;-1;50.021;7.605
16128;8;47.746;7.302
16129;-1;48.968;9.07
16130;47;53.6;10.04
16131;-1;41.594;23.808
16132;-1;51.412;5.436
16133;81;42.709;23.358
16134;-1;51.538;7.696
16135;-1;49.059185;9.280135
16136;66;45.658;12.246
16137;50;53.436;8.828
16138;-1;51.412;5.432
16139;-1;51.412;5.432
16140;-1;45.955887;13.632016
16141;17;51.244;6.774
16142;61;48.079636;16.238008
16143;-1;52.228;6.864
16144;-1;50.490334;6.619593
16145;19;51.46;7.09
16146;50;53.069572;8.794434
16147;-1;48.665;9.65
16148;33;50.826;4.712
16149;-1;52.53;21.682
16150;26;52.192;5.396
16151;58;52.47722;13.361767
16152;-1;49.812;6.62
16153;12;48.38987;11.437316
16154;-1;52.128;9.986
16155;-1;48.611;13.502
16156;12;48.165;11.537
16157;-1;46.07;14.492
16158;-1;46.07;14.492
16159;41;51.728535;9.011589
16160;41;51.728535;9.011589
16161;12;47.97;11.774
16162;-1;52.758;5.076
16163;-1;50.948;6.59
16164;93;59.424;16.09
16165;12;48.151337;11.425225
16166;17;51.19;6.808
16167;90;48.456;-4.456
16168;-1;63.393;13.1
16169;56;51.118168;13.6052265
16170;-1;52.678;4.9
16171;-1;63.808;20.336
16172;-1;52.1356;6.182623
16173;93;57.634;18.31
16174;96;55.694;37.494
16175;69;47.288;18.646
16176;-1;58.56;15.306
16177;8;47.342;7.908
16178;-1;49.706;18.216
16179;-1;59.923;10.743
16180;96;55.764;37.718
16181;96;55.752518;37.798084
16182;-1;49.146;10.426
16183;93;59.861;17.64
16184;56;51.044;13.788
16185;-1;40.759518;14.021741
16186;3;49.432;8.68
16187;3;49.432;8.68
16188;93;59.343;18.033
16189;93;59.34;17.992
16190;24;51.753056;5.8870754
16191;85;57.628;11.94
16192;-1;42.683;23.261
16193;30;51.952;4.586
16194;59;52.499;13.411
16195;-1;52.335785;4.951445
16196;-1;48.698;8.762
16197;-1;51.666;5.288
16198;25;52.13;5.584
16199;61;48.188;17.134
16200;80;42.662018;23.280285
16201;2;48.984;8.394
16202;96;55.738;37.516
16203;56;51.044;13.692
16204;27;52.086193;5.2534857
16205;-1;51.457985;5.544509
16206;-1;51.47982;5.560635
16207;-1;51.464638;5.5552673
16208;55;50.534;12.784
16209;-1;49.783592;13.286292
16210;-1;47.738;10.318
16211;74;51.142;17.052
16212;-1;53.16844;12.498906
16213;41;52.312;9.178
16214;68;45.772;4.804
16215;31;52.136;4.5
16216;56;51.06;13.786
16217;91;43.688;1.408
16218;12;48.252;11.654
16219;-1;49.824;9.562
16220;-1;48.646;8.906
16221;-1;50.518;6.732
16222;-1;51.863426;13.991593
16223;82;42.192;24.326
16224;-1;42.654;23.316
16225;14;49.74;10.154
16226;12;48.138;11.55
16227;-1;51.72946;6.591618
16228;2;49.038;8.372
16229;18;51.424;6.762
16230;88;53.31763;-1.5335326
16231;3;49.394;8.686
16232;96;55.604218;37.602062
16233;-1;51.44;6.938
16234;-1;53.01221;-4.1037917
16235;-1;52.994;-3.936
16236;-1;52.88952;-4.416576
16237;-1;52.804802;-4.7112346
16238;54;51.33;12.374
16239;-1;53.12118;-4.127075
16240;93;62.4011;17.364305
16241;56;51.06503;13.758695
16242;56;51.082;13.744
16243;28;52.366;5.98
16244;-1;52.21633;6.82055
16245;6;49.96687;8.312826
16246;29;52.42766;4.971107
16247;0;48.804;9.22
16248;-1;42.428;25.618
16249;-1;46.166;3.64
16250;43;52.233982;10.49302
16251;-1;51.189;4.089
16252;96;55.776;37.496
16253;16;50.984;7.022
16254;-1;52.327965;20.955511
16255;18;51.384;6.742
16256;-1;52.549866;13.084599
16257;5;50.306;8.57
16258;-1;51.374;6.17
16259;12;48.111965;11.692857
16260;36;51.032;3.712
16261;7;48.632;10.23
16262;13;48.924;12.204
16263;-1;50.832;4.462
16264;-1;50.044;15.938
16265;96;55.706;37.816
16266;88;53.360126;-1.517334
16267;47;53.572;10.05
16268;88;53.403015;-1.3951815
16269;-1;52.841;12.852
16270;-1;49.452;8.466
16271;19;51.45;6.973
16272;64;44.505062;11.369504
16273;51;53.13;8.244
16274;96;55.77594;37.736217
16275;44;49.46;10.892
16276;96;55.72;37.606
16277;12;48.185;11.548
16278;96;55.75103;37.710133
16279;42;52.382;9.752
16280;96;55.776;37.544
16281;38;52.936;6.49
16282;70;50.04;18.4
16283;25;52.126;5.596
16284;-1;47.528442;21.621462
16285;0;48.771;9.146
16286;-1;46.484;13.832
16287;50;53.112;8.896
